Well_ID,Serial,State,District,Block,Village,Latitude,Longitude,Year,pH,EC_uScm,CO3,HCO3,Cl,SO4,NO3,PO4,TH,Ca,Mg,Na,K,F,TDS,SiO2
CGWB_2023_536_Gopalgan,536,Bihar,Gopalganj,,Dekoli Bazar,26.3034,84.6912,2023,7.94,595.0,0.0,357.0,11.0,15.0,0.0,0.0,275.0,56.0,33.0,11.0,2.0,0.77,,
CGWB_2023_537_Gopalgan,537,Bihar,Gopalganj,,Manjhwalia,26.2871,84.6866,2023,7.01,932.0,0.0,418.0,8.0,98.0,0.0,0.0,340.0,82.0,33.0,69.0,3.0,0.84,,
CGWB_2023_538_Gopalgan,538,Bihar,Gopalganj,,Baruli,26.3886,84.5896,2023,7.99,585.0,0.0,308.0,11.0,32.0,0.0,0.0,215.0,66.0,12.0,29.0,3.0,0.8,,
CGWB_2023_539_Gopalgan,539,Bihar,Gopalganj,,Rampur,26.4057,84.6402,2023,8.03,851.0,0.0,437.0,39.0,17.0,3.0,0.0,350.0,88.0,32.0,36.0,5.0,0.92,,
CGWB_2023_540_Gopalgan,540,Bihar,Gopalganj,,Bhore,26.4475,84.106,2023,7.88,1319.0,0.0,437.0,113.0,70.0,27.0,0.0,440.0,60.0,70.0,101.0,7.0,0.3,,
CGWB_2023_541_Gopalgan,541,Bihar,Gopalganj,,Misirbatha,26.4392,84.2068,2023,7.94,1096.0,0.0,400.0,121.0,43.0,24.0,0.0,450.0,70.0,67.0,43.0,2.0,0.45,,
CGWB_2023_542_Gopalgan,542,Bihar,Gopalganj,,Bijaipur,26.4735,84.0326,2023,8.17,505.0,0.0,271.0,25.0,17.0,1.0,0.0,230.0,64.0,17.0,12.0,2.0,0.76,,
CGWB_2023_543_Gopalgan,543,Bihar,Gopalganj,,Chanwabe,26.4033,84.3762,2023,8.26,512.0,0.0,277.0,11.0,8.0,0.0,0.0,230.0,40.0,32.0,22.0,2.0,0.79,,
CGWB_2023_544_Gopalgan,544,Bihar,Gopalganj,,Turkaha,26.4572,84.4286,2023,8.1,588.0,0.0,289.0,18.0,22.0,8.0,0.0,235.0,56.0,23.0,18.0,3.0,0.81,,
CGWB_2023_545_Gopalgan,545,Bihar,Gopalganj,,Yadavpur Sukal,26.5259,84.4354,2023,7.74,1029.0,0.0,320.0,152.0,61.0,1.0,0.0,400.0,100.0,36.0,30.0,8.0,0.95,,
CGWB_2023_546_Gopalgan,546,Bihar,Gopalganj,,Hathua,26.369,84.2898,2023,8.43,518.0,0.0,264.0,11.0,25.0,0.0,0.0,260.0,62.0,26.0,10.0,2.0,0.74,,
CGWB_2023_547_Gopalgan,547,Bihar,Gopalganj,,Lala Pachmawa,26.5414,84.0837,2023,8.48,393.0,27.0,172.0,11.0,14.0,0.0,0.0,165.0,48.0,11.0,15.0,3.0,0.63,,
CGWB_2023_548_Gopalgan,548,Bihar,Gopalganj,,Jamunaha,26.542,84.1892,2023,7.9,1285.0,0.0,406.0,177.0,75.0,3.0,0.0,415.0,58.0,66.0,84.0,9.0,0.83,,
CGWB_2023_549_Gopalgan,549,Bihar,Gopalganj,,Katiya,26.5712,84.0769,2023,8.17,442.0,0.0,240.0,18.0,20.0,0.0,0.0,185.0,58.0,10.0,10.0,3.0,0.81,,
CGWB_2023_550_Gopalgan,550,Bihar,Gopalganj,,Jalalpur,26.596,84.308,2023,7.65,1237.0,0.0,431.0,206.0,70.0,20.0,0.0,420.0,70.0,60.0,114.0,2.0,0.25,,
CGWB_2023_551_Gopalgan,551,Bihar,Gopalganj,,Bangra Deoria,26.3772,84.4484,2023,7.92,624.0,0.0,338.0,21.0,17.0,0.0,0.0,270.0,50.0,35.0,17.0,4.0,0.44,,
CGWB_2023_552_Gopalgan,552,Bihar,Gopalganj,,Nuna-Chhapra,26.311,84.46,2023,8.24,560.0,0.0,338.0,7.0,18.0,3.0,0.0,240.0,40.0,34.0,22.0,2.0,0.61,,
CGWB_2023_553_Gopalgan,553,Bihar,Gopalganj,,Phulwaria,26.3928,84.5163,2023,8.17,573.0,0.0,332.0,11.0,8.0,5.0,0.0,230.0,42.0,30.0,35.0,3.0,0.59,,
CGWB_2023_554_Gopalgan,554,Bihar,Gopalganj,,Bishambarpur,26.3426,84.4863,2023,8.13,588.0,0.0,252.0,39.0,26.0,24.0,0.0,260.0,32.0,44.0,15.0,1.0,0.35,,
CGWB_2023_555_Gopalgan,555,Bihar,Gopalganj,,Manjha,26.4028,84.4977,2023,8.01,875.0,0.0,344.0,67.0,42.0,7.0,0.0,385.0,52.0,62.0,23.0,4.0,0.73,,
CGWB_2023_556_Gopalgan,556,Bihar,Gopalganj,,Bangra,26.3826,84.445,2023,8.06,534.0,0.0,320.0,11.0,5.0,0.0,0.0,230.0,46.0,28.0,14.0,3.0,0.69,,
CGWB_2023_557_Gopalgan,557,Bihar,Gopalganj,,Bhojpurwa,26.3205,84.6977,2023,7.78,842.0,0.0,351.0,57.0,59.0,3.0,0.0,320.0,94.0,21.0,34.0,39.0,0.6,,
CGWB_2023_558_Gopalgan,558,Bihar,Gopalganj,,Lachchwar,26.3939,84.3712,2023,8.18,678.0,0.0,363.0,43.0,11.0,0.0,0.0,245.0,48.0,30.0,37.0,3.0,0.76,,
CGWB_2023_559_Jamui,559,Bihar,Jamui,,Chandra Mandih,24.5792,86.4528,2023,8.14,1405.0,0.0,403.0,202.0,73.0,13.0,0.11,480.0,102.0,55.0,100.0,3.0,1.41,,
CGWB_2023_560_Jamui,560,Bihar,Jamui,,Chakai,24.5497,86.4033,2023,7.91,545.0,0.0,165.0,71.0,14.0,26.0,0.0,185.0,60.0,9.0,38.0,1.0,0.35,,
CGWB_2023_561_Jamui,561,Bihar,Jamui,,Aghara,24.97,86.1661,2023,7.69,517.0,0.0,244.0,21.0,22.0,3.0,0.0,190.0,40.0,22.0,31.0,2.0,0.4,,
CGWB_2023_562_Jamui,562,Bihar,Jamui,,Jamui,24.9222,86.2239,2023,7.78,539.0,0.0,244.0,28.0,20.0,4.0,0.0,210.0,40.0,27.0,28.0,1.0,0.95,,
CGWB_2023_563_Jamui,563,Bihar,Jamui,,Ambedkar Nagar,24.7944,86.3603,2023,7.78,562.0,0.0,183.0,71.0,15.0,21.0,0.0,210.0,38.0,28.0,33.0,1.0,0.3,,
CGWB_2023_564_Jamui,564,Bihar,Jamui,,Chandwari,24.774,86.375,2023,7.85,1005.0,0.0,342.0,89.0,71.0,29.0,0.0,305.0,74.0,29.0,88.0,3.0,0.81,,
CGWB_2023_565_Jamui,565,Bihar,Jamui,,Jhajha,24.7683,86.3847,2023,7.95,559.0,0.0,281.0,14.0,22.0,3.0,0.0,190.0,36.0,24.0,41.0,2.0,0.68,,
CGWB_2023_566_Jamui,566,Bihar,Jamui,,Purna Khaira,24.8658,86.2028,2023,8.18,410.0,0.0,171.0,36.0,10.0,2.0,0.03,130.0,36.0,10.0,33.0,5.0,0.75,,
CGWB_2023_567_Jamui,567,Bihar,Jamui,,Lalmatia,24.9836,86.31,2023,7.91,531.0,0.0,250.0,25.0,20.0,5.0,0.0,170.0,22.0,28.0,41.0,5.0,1.54,,
CGWB_2023_568_Jamui,568,Bihar,Jamui,,Laxmipur,25.0044,86.3981,2023,7.83,765.0,0.0,262.0,92.0,33.0,7.0,0.06,205.0,30.0,32.0,76.0,9.0,0.19,,
CGWB_2023_569_Jamui,569,Bihar,Jamui,,Batia,24.9222,86.2239,2023,8.03,511.0,0.0,250.0,25.0,11.0,0.0,0.03,190.0,48.0,17.0,31.0,2.0,0.71,,
CGWB_2023_570_Jamui,570,Bihar,Jamui,,Sono,24.7371,86.3062,2023,8.05,774.0,0.0,342.0,53.0,30.0,3.0,0.0,225.0,54.0,22.0,71.0,5.0,0.71,,
CGWB_2023_571_Jehanaba,571,Bihar,Jehanabad,,Gaurakshini,25.2073,84.9909,2023,7.95,1274.0,0.0,427.0,156.0,61.0,3.0,0.17,330.0,34.0,60.0,124.0,28.0,0.76,,
CGWB_2023_572_Jehanaba,572,Bihar,Jehanabad,,Bolakhpur,25.0947,85.1401,2023,7.98,596.0,0.0,281.0,32.0,11.0,8.0,0.0,250.0,44.0,34.0,22.0,1.0,0.78,,
CGWB_2023_573_Jehanaba,573,Bihar,Jehanabad,,Lakhwar,25.1367,85.0917,2023,7.53,738.0,0.0,317.0,57.0,13.0,15.0,0.27,290.0,60.0,34.0,35.0,4.0,0.66,,
CGWB_2023_574_Jehanaba,574,Bihar,Jehanabad,,Hulasganj,25.0857,85.1477,2023,7.68,1046.0,0.0,348.0,131.0,27.0,31.0,0.0,335.0,72.0,38.0,79.0,10.0,0.74,,
CGWB_2023_575_Jehanaba,575,Bihar,Jehanabad,,Jehanabad Hosp.,25.2104,84.9865,2023,7.88,1799.0,0.0,598.0,209.0,83.0,35.0,0.18,455.0,80.0,62.0,175.0,49.0,0.62,,
CGWB_2023_576_Jehanaba,576,Bihar,Jehanabad,,Kako,25.2286,85.063,2023,7.82,3136.0,0.0,817.0,557.0,83.0,33.0,0.21,980.0,156.0,143.0,254.0,25.0,0.64,,
CGWB_2023_577_Jehanaba,577,Bihar,Jehanabad,,Alubikha,25.0721,85.0335,2023,7.93,3228.0,0.0,1129.0,408.0,75.0,48.0,0.18,1030.0,186.0,137.0,216.0,89.0,0.66,,
CGWB_2023_578_Jehanaba,578,Bihar,Jehanabad,,Mukhdumpur,25.062,84.9705,2023,8.01,872.0,0.0,397.0,46.0,37.0,8.0,0.22,250.0,32.0,41.0,81.0,6.0,0.75,,
CGWB_2023_579_Kaimur,579,Bihar,Kaimur,,Adhaura,24.6958,83.6139,2023,7.87,1514.0,0.0,427.0,234.0,42.0,41.0,0.0,605.0,152.0,55.0,55.0,23.0,0.78,,
CGWB_2023_580_Kaimur,580,Bihar,Kaimur,,Bare,25.1101,83.6193,2023,8.15,829.0,0.0,336.0,71.0,32.0,6.0,0.11,305.0,82.0,24.0,43.0,11.0,0.83,,
CGWB_2023_581_Kaimur,581,Bihar,Kaimur,,Bhabhua,25.0397,83.6056,2023,7.95,686.0,0.0,268.0,60.0,19.0,18.0,0.0,310.0,90.0,21.0,15.0,2.0,0.78,,
CGWB_2023_582_Kaimur,582,Bihar,Kaimur,,Saraiya,24.9778,83.591,2023,8.21,723.0,0.0,287.0,60.0,23.0,21.0,0.07,300.0,68.0,32.0,22.0,9.0,0.84,,
CGWB_2023_583_Kaimur,583,Bihar,Kaimur,,Tori Forest Chk. Post (Bhagwanpur),24.9478,83.6054,2023,8.03,1495.0,0.0,482.0,185.0,55.0,48.0,0.05,575.0,148.0,50.0,60.0,31.0,0.68,,
CGWB_2023_584_Kaimur,584,Bihar,Kaimur,,Khariava,25.0536,83.4629,2023,8.01,979.0,0.0,409.0,75.0,28.0,26.0,0.07,430.0,82.0,55.0,20.0,11.0,0.87,,
CGWB_2023_585_Kaimur,585,Bihar,Kaimur,,Chand,25.1142,83.3983,2023,8.1,1248.0,0.0,348.0,195.0,45.0,20.0,0.11,480.0,110.0,50.0,53.0,19.0,0.84,,
CGWB_2023_586_Kaimur,586,Bihar,Kaimur,,Karmnasa,25.242,83.441,2023,7.83,514.0,0.0,281.0,18.0,2.0,0.0,0.0,235.0,38.0,34.0,7.0,3.0,0.79,,
CGWB_2023_587_Kaimur,587,Bihar,Kaimur,,Keshopur,25.232,83.4402,2023,8.22,671.0,0.0,323.0,32.0,15.0,12.0,0.0,285.0,50.0,39.0,17.0,9.0,0.74,,
CGWB_2023_588_Kaimur,588,Bihar,Kaimur,,Mohania (N.W.),25.164,83.6216,2023,7.94,1243.0,0.0,403.0,153.0,54.0,25.0,0.0,470.0,120.0,41.0,57.0,19.0,0.68,,
CGWB_2023_589_Kaimur,589,Bihar,Kaimur,,Nuawan,25.3643,83.7385,2023,7.94,651.0,0.0,281.0,53.0,12.0,11.0,0.0,240.0,30.0,40.0,36.0,4.0,0.86,,
CGWB_2023_590_Kaimur,590,Bihar,Kaimur,,Bandipur,25.2996,83.6694,2023,7.88,769.0,0.0,384.0,32.0,19.0,7.0,0.0,290.0,62.0,33.0,39.0,3.0,0.83,,
CGWB_2023_591_Kaimur,591,Bihar,Kaimur,,Bevnaliya,25.27,83.5773,2023,8.24,441.0,0.0,220.0,18.0,7.0,11.0,0.0,195.0,40.0,23.0,10.0,1.0,0.85,,
CGWB_2023_592_Kaimur,592,Bihar,Kaimur,,Rampur,24.9447,83.7831,2023,7.98,945.0,0.0,378.0,89.0,21.0,10.0,0.0,370.0,108.0,24.0,41.0,13.0,0.85,,
CGWB_2023_593_Katihar,593,Bihar,Katihar,,Balrampur,25.328,87.745,2023,7.91,486.0,0.0,177.0,53.0,19.0,2.0,0.0,220.0,40.0,29.0,10.0,3.0,0.25,,
CGWB_2023_594_Katihar,594,Bihar,Katihar,,Barari 1,25.5047,87.3751,2023,7.84,830.0,0.0,189.0,142.0,37.0,28.0,0.18,315.0,62.0,39.0,44.0,3.0,0.23,,
CGWB_2023_595_Katihar,595,Bihar,Katihar,,Kadwa,25.6628,87.7143,2023,7.85,889.0,0.0,311.0,107.0,21.0,23.0,0.25,315.0,64.0,38.0,50.0,14.0,0.18,,
CGWB_2023_596_Katihar,596,Bihar,Katihar,,Sonali,25.6116,87.7163,2023,7.56,627.0,0.0,250.0,46.0,28.0,15.0,0.0,240.0,42.0,33.0,34.0,2.0,0.22,,
CGWB_2023_597_Katihar,597,Bihar,Katihar,,Hafla 1,25.4911,87.589,2023,7.98,1072.0,0.0,329.0,146.0,35.0,27.0,0.22,415.0,82.0,51.0,53.0,5.0,0.24,,
CGWB_2023_598_Katihar,598,Bihar,Katihar,,Katihar,25.561,87.5491,2023,7.71,825.0,0.0,323.0,75.0,30.0,16.0,0.0,255.0,38.0,39.0,69.0,4.0,0.11,,
CGWB_2023_599_Katihar,599,Bihar,Katihar,,Khiria,25.6066,87.455,2023,7.58,790.0,0.0,214.0,114.0,21.0,49.0,0.21,310.0,48.0,46.0,36.0,3.0,0.1,,
CGWB_2023_600_Katihar,600,Bihar,Katihar,,Korha,25.6236,87.3997,2023,7.93,721.0,0.0,250.0,89.0,22.0,7.0,0.0,280.0,46.0,40.0,37.0,1.0,0.0,,
CGWB_2023_601_Katihar,601,Bihar,Katihar,,Kursela,25.449,87.2545,2023,7.54,964.0,0.0,384.0,85.0,28.0,23.0,0.18,340.0,60.0,46.0,58.0,11.0,0.34,,
CGWB_2023_602_Katihar,602,Bihar,Katihar,,Manihari,25.3392,87.622,2023,7.65,2050.0,0.0,817.0,174.0,82.0,27.0,0.19,710.0,116.0,102.0,130.0,26.0,0.24,,
CGWB_2023_603_Katihar,603,Bihar,Katihar,,Manihari (Kumari),25.4404,87.6127,2023,7.68,864.0,0.0,214.0,149.0,39.0,6.0,0.0,330.0,70.0,38.0,42.0,10.0,0.15,,
CGWB_2023_604_Katihar,604,Bihar,Katihar,,Basantpur,25.465,87.601,2023,7.81,554.0,0.0,177.0,75.0,17.0,14.0,0.0,225.0,30.0,36.0,22.0,1.0,0.02,,
CGWB_2023_605_Katihar,605,Bihar,Katihar,,Bastaul 1,25.5191,87.6727,2023,7.76,788.0,0.0,195.0,146.0,22.0,5.0,0.0,235.0,38.0,34.0,63.0,19.0,0.06,,
CGWB_2023_606_Katihar,606,Bihar,Katihar,,Pranpur,25.4716,87.72,2023,7.92,632.0,0.0,244.0,53.0,24.0,21.0,0.0,255.0,52.0,30.0,23.0,7.0,0.3,,
CGWB_2023_607_Katihar,607,Bihar,Katihar,,Dumaria,25.5174,87.2492,2023,7.65,755.0,0.0,128.0,170.0,22.0,16.0,0.0,335.0,62.0,44.0,17.0,3.0,0.0,,
CGWB_2023_608_Khagaria,608,Bihar,Khagaria,,Pirnagra,25.611,86.729,2023,7.89,2241.0,0.0,763.0,249.0,116.0,26.0,0.0,800.0,156.0,100.0,121.0,44.0,0.52,,
CGWB_2023_609_Khagaria,609,Bihar,Khagaria,,Basantpur,25.5009,86.5917,2023,7.65,723.0,0.0,415.0,7.0,10.0,2.0,0.0,325.0,70.0,36.0,13.0,5.0,0.38,,
CGWB_2023_610_Khagaria,610,Bihar,Khagaria,,Chautham,25.5419,86.6561,2023,7.89,582.0,0.0,275.0,28.0,25.0,1.0,0.0,260.0,30.0,45.0,13.0,1.0,0.73,,
CGWB_2023_611_Khagaria,611,Bihar,Khagaria,,Mahesh Khunt,25.4602,86.6377,2023,8.18,1035.0,0.0,366.0,96.0,70.0,8.0,0.0,415.0,106.0,36.0,37.0,16.0,0.48,,
CGWB_2023_612_Khagaria,612,Bihar,Khagaria,,Gandhinagar,25.446,86.665,2023,7.95,684.0,0.0,366.0,14.0,16.0,1.0,0.0,310.0,40.0,51.0,15.0,1.0,0.83,,
CGWB_2023_613_Khagaria,613,Bihar,Khagaria,,Jamalpur,25.4136,86.6528,2023,7.96,710.0,0.0,403.0,11.0,5.0,6.0,0.0,280.0,40.0,44.0,31.0,3.0,0.31,,
CGWB_2023_614_Khagaria,614,Bihar,Khagaria,,Lohia Chowk,25.4678,86.6357,2023,8.01,744.0,0.0,390.0,25.0,16.0,2.0,0.07,300.0,48.0,44.0,28.0,10.0,0.53,,
CGWB_2023_615_Khagaria,615,Bihar,Khagaria,,Durgapur  *,25.48,86.457,2023,7.77,1061.0,0.0,354.0,64.0,144.0,2.0,0.0,395.0,50.0,66.0,45.0,29.0,0.27,,
CGWB_2023_616_Khagaria,616,Bihar,Khagaria,,Gangaur,25.5078,86.345,2023,7.81,1452.0,0.0,397.0,224.0,37.0,19.0,0.0,495.0,86.0,68.0,71.0,28.0,0.89,,
CGWB_2023_617_Khagaria,617,Bihar,Khagaria,,Ismailpur,25.5089,86.3912,2023,7.88,658.0,0.0,366.0,11.0,11.0,2.0,0.14,245.0,30.0,41.0,36.0,2.0,0.63,,
CGWB_2023_618_Khagaria,618,Bihar,Khagaria,,Kasimpur,25.5056,86.4116,2023,8.11,685.0,0.0,372.0,18.0,8.0,2.0,0.0,275.0,62.0,29.0,25.0,7.0,0.37,,
CGWB_2023_619_Khagaria,619,Bihar,Khagaria,,Khagaria,25.5041,86.4774,2023,8.05,910.0,0.0,397.0,60.0,35.0,2.0,0.0,330.0,58.0,45.0,53.0,6.0,0.49,,
CGWB_2023_620_Khagaria,620,Bihar,Khagaria,,Ranko,25.519,86.498,2023,7.95,1290.0,0.0,500.0,89.0,89.0,26.0,0.13,430.0,52.0,73.0,92.0,12.0,0.49,,
CGWB_2023_621_Khagaria,621,Bihar,Khagaria,,Sonhauli   *,25.512,86.47,2023,7.78,756.0,0.0,317.0,39.0,45.0,17.0,0.0,315.0,70.0,34.0,23.0,11.0,0.35,,
CGWB_2023_622_Khagaria,622,Bihar,Khagaria,,Dewari,25.363,86.714,2023,7.78,1914.0,0.0,604.0,238.0,107.0,19.0,0.12,630.0,142.0,67.0,126.0,40.0,0.59,,
CGWB_2023_623_Khagaria,623,Bihar,Khagaria,,Mohaddipur,25.3907,86.7327,2023,7.65,926.0,0.0,366.0,50.0,74.0,18.0,0.0,370.0,64.0,51.0,36.0,12.0,0.73,,
CGWB_2023_624_Khagaria,624,Bihar,Khagaria,,Sabalpur,25.543,86.501,2023,7.63,761.0,0.0,427.0,14.0,5.0,4.0,0.0,295.0,38.0,49.0,37.0,3.0,0.51,,
CGWB_2023_625_Kishanga,625,Bihar,Kishanganj,,Bahadurganj B,26.2647,87.8285,2023,7.68,442.0,0.0,159.0,43.0,14.0,23.0,0.0,150.0,20.0,24.0,27.0,9.0,0.11,,
CGWB_2023_626_Kishanga,626,Bihar,Kishanganj,,Kishanganj,26.0966,87.9487,2023,7.91,763.0,0.0,317.0,50.0,29.0,29.0,0.0,215.0,42.0,27.0,71.0,9.0,0.31,,
CGWB_2023_627_Kishanga,627,Bihar,Kishanganj,,Kochadhamin,26.1611,87.7669,2023,7.85,395.0,0.0,153.0,46.0,7.0,2.0,0.11,130.0,22.0,18.0,25.0,9.0,0.18,,
CGWB_2023_628_Kishanga,628,Bihar,Kishanganj,,Teragachhi,26.3814,87.6866,2023,7.73,317.0,0.0,122.0,32.0,7.0,5.0,0.0,140.0,42.0,9.0,7.0,4.0,0.1,,
CGWB_2023_629_Lakhisar,629,Bihar,Lakhisarai,,Fadarpur,25.2501,85.9567,2023,8.11,1770.0,0.0,567.0,192.0,118.0,35.0,0.16,570.0,130.0,60.0,139.0,9.0,0.53,,
CGWB_2023_630_Lakhisar,630,Bihar,Lakhisarai,,East Girdha,25.0687,86.0653,2023,7.69,1247.0,0.0,512.0,85.0,72.0,9.0,0.05,310.0,74.0,30.0,127.0,27.0,1.06,,
CGWB_2023_631_Lakhisar,631,Bihar,Lakhisarai,,Jagbada,25.1771,86.185,2023,7.95,1074.0,0.0,464.0,64.0,51.0,17.0,0.05,275.0,62.0,29.0,114.0,9.0,0.89,,
CGWB_2023_632_Lakhisar,632,Bihar,Lakhisarai,,Nadiyama,25.1237,85.9879,2023,7.77,1725.0,0.0,470.0,277.0,83.0,2.0,0.19,510.0,72.0,80.0,156.0,8.0,0.7,,
CGWB_2023_633_Lakhisar,633,Bihar,Lakhisarai,,Arma,25.2,86.2464,2023,7.81,3005.0,0.0,677.0,547.0,159.0,14.0,0.22,980.0,230.0,98.0,236.0,6.0,0.53,,
CGWB_2023_634_Lakhisar,634,Bihar,Lakhisarai,,Kajra,25.16,86.23,2023,7.83,1608.0,0.0,586.0,149.0,84.0,33.0,0.09,465.0,100.0,52.0,151.0,6.0,0.87,,
CGWB_2023_635_Lakhisar,635,Bihar,Lakhisarai,,Rishi Paharpur,25.2781,86.285,2023,7.84,858.0,0.0,342.0,53.0,46.0,33.0,0.0,315.0,74.0,32.0,50.0,3.0,0.41,,
CGWB_2023_636_Lakhisar,636,Bihar,Lakhisarai,,Saidpur,25.1833,86.1533,2023,7.79,928.0,0.0,390.0,60.0,51.0,7.0,0.0,270.0,60.0,29.0,76.0,20.0,0.63,,
CGWB_2023_637_Lakhisar,637,Bihar,Lakhisarai,,Surajgarha,25.1086,86.1308,2023,8.05,524.0,0.0,220.0,43.0,15.0,10.0,0.0,185.0,36.0,23.0,34.0,2.0,0.28,,
CGWB_2023_638_Lakhisar,638,Bihar,Lakhisarai,,Kiul,25.1736,86.1042,2023,7.91,495.0,0.0,220.0,25.0,26.0,3.0,0.0,165.0,24.0,26.0,38.0,2.0,0.71,,
CGWB_2023_639_Madhepur,639,Bihar,Madhepura,,Gwalpara,25.7569,86.8956,2023,7.78,753.0,0.0,207.0,67.0,50.0,76.0,0.14,275.0,42.0,41.0,31.0,27.0,0.25,,
CGWB_2023_640_Madhepur,640,Bihar,Madhepura,,Kusthan,25.749,86.99,2023,7.81,961.0,0.0,342.0,89.0,65.0,12.0,0.0,390.0,78.0,47.0,35.0,11.0,0.31,,
CGWB_2023_641_Madhepur,641,Bihar,Madhepura,,Uda Kishanganj,25.681,86.949,2023,7.88,1102.0,0.0,390.0,103.0,70.0,18.0,0.0,355.0,68.0,45.0,78.0,19.0,0.36,,
CGWB_2023_642_Madhepur,642,Bihar,Madhepura,,Abhiya Tola,25.531,87.05,2023,7.95,440.0,0.0,207.0,18.0,23.0,2.0,0.0,205.0,44.0,23.0,3.0,8.0,0.49,,
CGWB_2023_643_Madhepur,643,Bihar,Madhepura,,Chausa-1,25.5295,87.0312,2023,7.91,808.0,0.0,311.0,60.0,46.0,22.0,0.0,295.0,52.0,40.0,31.0,32.0,0.51,,
CGWB_2023_644_Madhepur,644,Bihar,Madhepura,,Ganeshpur,25.5906,86.9841,2023,7.85,555.0,0.0,238.0,25.0,26.0,20.0,0.0,220.0,50.0,23.0,20.0,10.0,0.47,,
CGWB_2023_645_Madhepur,645,Bihar,Madhepura,,Bhimpura,25.9103,86.8475,2023,7.94,788.0,0.0,360.0,39.0,40.0,0.0,0.0,335.0,80.0,33.0,22.0,12.0,0.42,,
CGWB_2023_646_Madhepur,646,Bihar,Madhepura,,Madhepura,25.9172,86.7893,2023,7.94,682.0,0.0,207.0,60.0,44.0,49.0,0.08,250.0,80.0,12.0,36.0,13.0,0.39,,
CGWB_2023_647_Madhepur,647,Bihar,Madhepura,,Surajganj,26.049,86.7348,2023,7.75,251.0,0.0,116.0,11.0,16.0,1.0,0.0,105.0,18.0,15.0,7.0,5.0,0.28,,
CGWB_2023_648_Madhepur,648,Bihar,Madhepura,,Gaushala Chowk,25.905,86.9987,2023,7.63,970.0,0.0,348.0,99.0,51.0,6.0,0.0,295.0,48.0,43.0,74.0,25.0,0.32,,
CGWB_2023_649_Madhepur,649,Bihar,Madhepura,,Hathkora Bazar,25.9076,86.892,2023,7.7,841.0,0.0,317.0,75.0,44.0,6.0,0.0,255.0,48.0,33.0,69.0,12.0,0.86,,
CGWB_2023_650_Madhepur,650,Bihar,Madhepura,,Murliganj,25.8916,86.9963,2023,8.03,1944.0,0.0,665.0,231.0,88.0,4.0,0.0,640.0,136.0,73.0,139.0,23.0,0.19,,
CGWB_2023_651_Madhepur,651,Bihar,Madhepura,,Rajui Rajni Goth,25.8247,86.9905,2023,8.12,801.0,0.0,262.0,67.0,66.0,28.0,0.0,335.0,68.0,40.0,25.0,12.0,0.25,,
CGWB_2023_652_Madhepur,652,Bihar,Madhepura,,Rampur,25.8933,86.9516,2023,7.99,664.0,0.0,299.0,32.0,40.0,1.0,0.0,280.0,54.0,35.0,16.0,13.0,0.54,,
CGWB_2023_653_Madhepur,653,Bihar,Madhepura,,Barhari,26.08,86.807,2023,7.83,711.0,0.0,348.0,25.0,35.0,2.0,0.18,295.0,66.0,32.0,11.0,29.0,0.31,,
CGWB_2023_654_Madhepur,654,Bihar,Madhepura,,Jiwachhapur,26.0272,86.7653,2023,7.68,502.0,0.0,183.0,36.0,36.0,18.0,0.0,175.0,34.0,22.0,28.0,11.0,0.55,,
CGWB_2023_655_Madhepur,655,Bihar,Madhepura,,Singheshwar,25.9842,86.7956,2023,7.67,499.0,0.0,207.0,18.0,30.0,22.0,0.11,185.0,30.0,27.0,25.0,9.0,0.59,,
CGWB_2023_656_Madhuban,656,Bihar,Madhubani,,Harri,26.3276,86.3028,2023,7.95,448.0,0.0,260.0,11.0,11.0,1.0,0.0,70.0,26.0,1.0,68.0,1.0,0.7,,
CGWB_2023_657_Madhuban,657,Bihar,Madhubani,,Babu Barhi,26.4547,86.2755,2023,8.1,759.0,0.0,455.0,25.0,9.0,0.0,0.0,210.0,28.0,34.0,95.0,1.0,0.89,,
CGWB_2023_658_Madhuban,658,Bihar,Madhubani,,Mansinghpatti,26.5613,86.0084,2023,8.02,415.0,0.0,246.0,11.0,8.0,0.0,0.0,150.0,46.0,9.0,29.0,1.0,0.72,,
CGWB_2023_659_Madhuban,659,Bihar,Madhubani,,Benipatti,26.4436,85.9074,2023,8.14,334.0,0.0,166.0,29.0,1.0,0.0,0.0,90.0,20.0,10.0,35.0,1.0,0.29,,
CGWB_2023_660_Madhuban,660,Bihar,Madhubani,,Dharjaki,26.4426,85.9493,2023,7.64,1433.0,0.0,203.0,304.0,76.0,62.0,0.0,230.0,44.0,29.0,167.0,36.0,0.24,,
CGWB_2023_661_Madhuban,661,Bihar,Madhubani,,Kapasia,26.421,86.0369,2023,7.63,391.0,0.0,234.0,2.0,1.0,0.0,0.0,95.0,30.0,5.0,39.0,1.0,0.81,,
CGWB_2023_662_Madhuban,662,Bihar,Madhubani,,Jagben,26.3518,85.8312,2023,8.14,463.0,0.0,258.0,7.0,1.0,0.0,0.0,85.0,14.0,12.0,57.0,1.0,0.83,,
CGWB_2023_663_Madhuban,663,Bihar,Madhubani,,Kishipatti,26.2872,86.4814,2023,7.73,867.0,0.0,264.0,92.0,35.0,11.0,0.0,225.0,28.0,38.0,90.0,45.0,0.86,,
